Iteration1,Iteration2,Iteration3,Iteration4,Iteration5,Iteration6
124,144,154,160,165
127,146,157,163,168
124,144,154,161,165
124,144,155,161,166
125,145,155,162,166
125,144,155,161,165
124,144,154,161,165
126,146,157,163,167
126,146,156,163,167
125,144,155,161,165
127,147,157,164,168
124,144,154,161,165
125,145,155,162,166
127,147,157,164,168
125,145,155,162,166
125,145,156,162,166
128,147,157,164,168
126,145,156,162,167
126,146,157,164,168
125,145,155,162,166
128,148,158,164,169
125,145,155,161,165
125,145,155,162,166
126,146,157,163,167
126,146,156,162,166
122,142,153,159,163
126,146,157,164,168
128,148,158,165,169
129,149,159,166,170
126,146,156,163,167
126,145,156,163,166
126,146,156,162,166
125,145,155,162,166
127,147,157,163,167
127,147,158,164,168
126,146,156,163,167
126,145,155,162,166
127,147,158,164,168
127,147,157,164,168
127,147,158,164,168
128,148,159,165,169
128,147,158,165,169
127,146,157,163,167
128,147,158,164,168
127,147,157,163,167
127,147,158,164,168
128,148,158,165,169
130,150,160,166,171
126,146,157,163,168
129,148,159,165,169
126,146,157,164,168
128,148,158,165,169
127,146,157,163,168
126,146,156,163,167
127,147,157,164,168
126,146,156,163,167
127,147,157,163,167
128,148,158,165,169
130,150,160,167,171
127,147,157,164,168
128,148,158,165,169
127,147,157,164,168
125,145,155,162,166
128,148,158,165,169
127,147,157,164,168
126,146,156,163,167
129,149,160,166,170
129,148,159,166,169
127,147,157,164,168
128,148,158,164,168
127,147,157,164,168
128,148,158,165,169
126,146,157,163,167
129,149,159,166,170
129,149,159,166,170
128,147,158,164,168
128,148,158,164,169
126,147,157,164,168
128,147,158,164,169
125,145,156,162,166
128,148,158,165,169
128,148,158,164,169
129,149,159,166,169
127,147,157,164,168
128,148,158,165,169
128,148,158,165,169
127,147,157,164,168
129,149,159,166,170
127,147,157,164,168
126,146,157,163,167
128,147,158,165,169
127,147,158,164,168
127,147,157,164,168
128,147,158,164,168
127,147,157,164,168
126,146,156,163,167
128,148,158,165,169
129,148,159,165,169
128,148,158,165,169
128,147,158,164,168
128,148,158,165,169
127,147,157,164,168
128,147,158,164,168
130,150,160,167,171
127,147,157,163,167
130,149,160,166,170
128,147,158,165,168
129,149,160,166,170
130,150,160,167,171
127,147,158,164,169
130,149,159,166,170
127,147,157,164,167
129,148,159,165,169
129,149,159,166,170
127,147,157,165,168
127,147,157,163,168
129,149,159,166,170
129,148,158,165,169
126,146,156,162,166
128,147,158,164,168
128,148,158,165,169
128,148,158,165,169
127,147,157,164,168
131,151,161,168,172
127,147,157,164,168
128,148,158,165,169
130,149,159,166,170
130,150,160,166,171
126,145,156,162,167
128,148,158,165,169
130,150,160,167,171
130,150,160,167,171
129,149,159,165,170
128,148,158,164,168
130,149,159,166,170
129,149,159,166,170
129,149,159,166,170
131,152,162,169,173
131,151,162,168,172
131,151,161,168,172
127,147,157,164,168
129,149,159,165,169
127,147,157,164,168
128,148,158,165,169
130,149,160,166,170
131,150,161,167,171
129,149,160,166,170
128,147,157,164,168
130,149,160,166,170
130,149,159,166,170
129,149,159,166,170
130,150,160,167,171
128,148,158,165,169
129,149,159,166,170
131,151,161,168,172
129,149,159,166,170
131,150,161,167,171
128,148,158,165,169
129,149,159,166,170
130,149,160,166,170
128,148,158,165,169
129,149,159,166,170
130,150,160,167,171
129,149,159,166,170
130,150,160,166,171
130,149,159,166,170
129,149,159,166,170
129,149,159,166,170
130,150,160,167,171
131,151,161,168,172
129,149,159,166,170
130,149,160,166,171
130,150,160,167,171
130,150,160,166,170
128,148,158,165,169
130,150,160,167,171
130,150,160,167,171
129,148,159,165,170
129,148,158,165,169
130,149,160,166,170
129,148,158,165,169
130,150,160,167,171
131,150,161,167,171
128,148,158,165,169
131,151,162,168,172
131,150,161,167,171
130,150,160,167,171
128,148,159,165,169
132,151,162,168,172
128,147,158,164,168
129,149,160,166,170
130,149,160,166,170
127,146,156,163,167
127,147,157,163,168
128,147,157,164,169
130,149,160,166,171
129,149,159,166,170
128,148,158,165,169
129,149,159,166,170
129,149,159,166,170
129,148,159,165,170
130,150,160,167,171
129,149,159,165,170
130,149,160,166,170
129,149,159,166,170
128,148,159,165,169
128,147,157,164,168
129,149,159,165,170
129,149,159,166,170
128,148,158,165,169
127,147,157,164,168
128,148,159,166,170
130,150,160,167,171
130,150,160,167,171
128,148,158,165,169
128,148,158,165,169
127,147,157,164,168
130,150,160,166,171
128,148,158,165,169
131,151,161,168,171
129,148,159,166,170
129,148,159,165,169
129,149,159,166,170
131,150,160,167,171
126,145,155,162,166
130,150,160,167,171
129,148,158,165,169
129,149,159,166,170
128,148,158,165,169
129,149,159,166,170
128,148,158,165,169
129,149,159,166,170
129,148,159,165,169
128,148,158,164,169
129,149,159,166,170
129,148,159,165,169
126,146,156,162,166
129,149,159,166,170
128,148,158,165,169
129,149,159,166,170
129,149,159,166,170
129,149,159,166,170
129,149,159,166,170
129,149,159,166,170
128,148,158,165,169
130,149,160,166,170
129,148,159,165,169
128,148,158,164,169
128,147,157,164,168
129,149,159,166,170
129,148,158,165,169
129,148,158,165,169
127,147,157,164,167
129,149,159,165,169
128,147,158,164,168
131,150,160,167,171
130,149,160,166,170
129,149,159,165,170
129,149,159,165,169
129,148,158,165,169
130,150,160,167,171
129,148,158,165,169
127,147,158,164,168
129,149,159,166,170
131,151,161,168,172
129,148,159,165,169
129,148,159,165,169
126,146,156,163,167
130,150,160,167,171
127,147,157,163,168
130,150,160,166,170
128,148,159,165,169
128,148,158,164,169
128,148,158,165,169
127,147,157,164,168
131,151,162,168,172
128,148,158,165,169
128,148,158,165,169
130,149,159,166,170
127,147,157,164,168
128,147,158,164,168
127,147,157,164,168
131,150,161,167,171
131,151,161,167,171
128,148,158,165,169
128,148,158,165,169
127,146,157,163,167
128,148,158,165,169
127,147,157,164,168
127,147,157,164,168
129,149,159,165,169
129,149,159,166,170
129,148,159,165,169
130,149,160,166,170
130,149,159,166,170
128,147,158,164,168
126,145,156,162,166
128,148,158,164,169
129,148,159,165,169
131,150,161,167,172
129,149,159,166,170
129,149,159,165,169
130,149,160,166,170
130,150,160,166,171
129,149,159,165,169
129,148,159,166,170
130,150,160,166,171
130,150,160,167,171
128,148,158,165,169
129,149,159,166,170
130,149,160,166,170
128,148,158,164,169
129,149,159,165,169
131,151,161,168,172
130,150,160,166,170
129,149,159,166,170
129,149,159,165,170
127,147,157,163,167
130,150,160,167,171
130,150,160,166,170
130,150,161,167,171
130,150,160,167,171
131,150,160,167,171
130,149,160,166,170
130,150,160,167,171
130,149,160,166,170
132,151,161,168,172
129,148,159,165,169
132,152,162,169,173
129,149,159,165,170
130,150,160,167,171
129,149,159,165,169
130,150,160,167,171
130,150,160,167,171
129,149,159,165,169
131,150,160,167,171
130,150,160,167,171
132,151,162,168,172
133,153,163,170,174
131,151,161,168,172
131,151,161,168,172
131,150,161,167,171
131,150,161,167,171
131,151,161,168,171
132,151,162,168,172
132,151,162,168,172
132,151,162,168,172
134,154,164,171,175
134,154,164,170,175
132,152,162,169,173
133,152,163,169,173
131,151,161,167,171
132,152,162,169,173
132,152,162,169,173
134,154,164,171,175
135,154,164,171,175
133,152,162,169,173
134,153,164,170,174
134,154,164,171,175
132,152,162,169,173
134,153,164,170,174
134,154,164,171,175
136,156,166,173,177
133,153,163,170,174
133,152,163,169,173
134,153,163,170,174
134,153,164,170,174
134,153,164,170,174
135,155,165,171,175
133,152,163,169,173
134,154,164,171,175
135,154,165,171,175
137,156,166,173,176
133,152,163,169,173
136,155,165,172,176
134,153,163,170,174
135,155,165,172,175
134,153,164,170,174
137,156,166,173,177
136,156,166,172,176
137,156,167,173,177
135,155,165,172,176
137,157,167,174,177
136,156,166,172,176
136,155,166,172,176
136,155,165,172,176
138,158,168,174,178
138,158,168,175,179
135,155,165,171,175
138,157,168,175,178
137,156,166,172,177
139,158,169,175,179
138,158,168,174,178
139,158,168,175,179
138,158,169,175,179
141,160,171,177,181
138,157,168,174,178
137,157,167,174,178
140,160,170,177,181
137,157,167,174,178
141,161,171,178,182
139,158,168,175,179
140,159,170,176,180
140,159,170,176,180
141,161,171,177,182
139,159,169,175,179
140,159,169,176,180
141,160,170,177,181
141,161,171,177,181
142,162,172,179,183
140,159,169,176,180
140,159,169,176,180
141,160,171,177,181
142,162,172,178,182
141,161,171,177,181
143,163,173,180,184
142,161,171,178,182
142,162,172,179,182
143,163,173,180,183
144,164,175,181,185
143,163,173,180,184
146,165,176,182,186
144,164,174,181,184
144,164,174,181,185
146,166,176,182,186
145,165,175,182,185
145,165,175,181,185
145,164,175,181,185
145,165,176,182,186
144,164,174,181,185
146,166,176,182,186
145,165,175,182,186
147,166,176,183,187
145,165,175,182,185
147,167,178,184,188
146,166,176,183,186
147,167,177,184,187
145,165,175,182,185
147,166,177,183,187
148,167,178,184,188
149,168,179,185,189
149,168,179,185,189
149,169,179,186,189
148,167,178,184,188
150,170,180,187,191
150,170,180,187,191
149,168,179,185,189
147,166,177,183,187
149,168,179,186,189
150,169,180,186,190
150,170,180,186,190
149,168,179,185,189
151,170,181,187,191
151,171,182,188,191
152,171,182,188,192
151,171,181,187,191
153,173,183,190,193
151,170,181,187,191
150,170,180,187,190
152,172,182,189,192
152,172,182,189,192
152,172,182,189,192
153,172,183,189,193
152,172,182,189,192
153,173,183,189,193
154,174,184,191,194
153,172,183,189,193
152,171,182,188,191
155,174,185,191,195
155,174,185,191,195
156,176,186,192,196
156,175,186,192,195
154,173,184,190,193
155,175,186,192,196
155,175,185,191,195
155,174,185,191,195
157,177,187,194,197
155,175,185,192,195
157,176,187,193,196
156,176,187,193,196
159,178,188,195,198
157,176,187,193,197
158,178,189,195,198
159,178,188,195,198
158,178,188,195,198
159,179,189,196,199
158,177,188,194,197
158,178,189,195,198
159,178,189,195,199
159,178,189,195,199
159,179,190,196,199
161,181,191,197,201
161,181,191,198,201
161,180,191,197,200
161,181,192,198,201
161,180,190,197,200
162,181,192,198,201
160,180,190,196,200
162,182,192,198,201
161,181,191,197,201
161,180,191,197,200
162,181,192,198,201
163,182,193,199,202
160,179,190,196,199
163,183,193,199,202
163,182,193,199,202
165,185,195,201,205
163,183,193,199,202
162,181,192,198,201
162,182,193,199,202
165,185,195,201,205
162,182,192,198,201
164,183,193,199,203
166,186,197,203,206
166,186,196,202,205
165,185,196,202,205
165,185,195,201,204
166,186,196,202,205
167,187,197,203,206
168,187,197,203,206
164,184,194,200,203
166,185,196,202,205
166,186,196,202,205
168,188,199,205,208
167,187,197,203,206
167,186,197,203,206
167,187,197,203,206
168,188,198,204,207
169,188,199,205,208
168,188,198,204,207
168,187,197,203,206
169,189,199,205,208
168,188,198,204,207
170,189,200,206,209
171,191,201,207,210
168,187,197,203,206
169,188,198,204,207
171,190,201,207,210
170,189,199,205,208
171,191,201,207,210
173,192,202,208,211
172,191,202,208,211
169,188,199,205,208
170,189,200,205,208
173,193,203,209,212
171,190,200,206,209
171,190,201,206,209
171,190,200,206,209
171,191,201,207,209
173,192,202,208,211
171,191,201,207,210
168,188,198,204,207
174,194,204,210,213
175,194,204,210,213
172,191,202,208,211
173,192,202,208,211
172,191,202,208,211
171,190,201,207,209
173,192,202,208,211
171,190,200,206,209
174,193,203,209,212
174,194,204,210,213
173,193,203,209,212
174,194,204,210,213
174,194,204,210,213
173,193,203,209,212
173,192,203,209,212
171,190,200,206,209
175,195,205,211,214
175,194,205,211,213
176,195,206,211,214
174,193,203,210,212
176,195,205,211,214
176,195,206,211,214
175,195,205,211,213
176,196,206,212,214
176,196,206,211,214
173,192,202,208,211
177,196,206,212,215
175,195,205,211,213
177,196,207,212,215
176,195,205,211,214
178,197,208,213,216
175,195,205,211,213
177,196,206,212,214
177,196,206,212,214
177,196,206,212,215
179,198,208,214,217
179,198,208,214,216
176,196,206,211,214
178,197,208,213,216
176,195,205,211,214
179,198,208,214,217
180,199,209,215,218
178,198,208,214,216
179,199,209,214,217
177,196,207,212,215
178,197,208,213,216
177,196,206,212,215
180,199,209,215,218
177,196,207,212,215
178,197,208,213,216
181,200,210,216,219
178,197,208,213,216
178,198,208,213,216
178,198,208,213,216
180,199,209,215,218
182,201,212,217,220
178,198,208,213,216
180,199,209,215,218
179,198,208,214,216
179,198,209,214,217
179,199,209,214,217
180,199,209,214,217
179,199,209,214,217
182,201,211,217,220
181,200,210,216,218
180,199,209,215,217
179,198,208,214,216
183,202,212,218,220
181,200,210,216,219
178,198,208,214,216
181,200,210,216,219
182,201,212,217,220
179,199,209,215,217
182,202,212,218,221
182,202,212,218,220
179,199,209,215,217
179,199,209,215,217
182,201,211,217,220
181,200,211,216,219
181,201,211,216,219
182,202,212,217,220
184,203,213,219,221
181,200,210,216,219
181,201,211,216,219
181,200,210,216,218
182,201,211,217,220
182,201,211,217,220
181,200,210,215,218
184,203,213,219,221
181,200,210,216,219
183,202,212,218,221
184,204,214,220,222
182,201,211,217,219
184,203,213,219,221
182,201,212,217,220
184,203,213,219,221
183,202,212,218,220
183,202,212,218,221
182,201,212,217,220
183,203,213,218,221
183,202,213,219,221
183,202,212,218,220
181,200,210,216,218
184,203,213,219,221
183,202,212,218,221
185,204,214,220,222
185,204,214,220,223
185,204,214,220,223
182,201,211,217,219
181,201,211,217,219
182,202,212,218,220
184,204,214,219,222
184,203,214,219,222
184,203,214,219,222
184,203,213,219,222
185,204,214,220,223
186,205,215,220,223
184,204,214,219,222
184,203,213,219,221
184,203,213,219,221
186,206,216,221,224
185,204,214,220,222
187,206,216,221,224
184,203,213,218,221
182,202,212,218,220
184,204,214,219,222
185,204,214,220,223
185,204,214,220,222
184,203,214,219,222
186,205,215,221,224
186,205,215,221,223
185,204,215,220,223
186,205,215,221,223
187,206,216,222,224
185,204,214,220,222
188,207,217,223,225
187,206,217,222,225
186,206,216,221,224
185,205,215,221,223
189,208,218,224,227
189,208,218,224,226
187,206,216,222,224
187,207,217,223,225
187,206,216,222,225
188,208,218,223,226
187,206,216,222,224
187,207,217,223,225
186,205,215,221,223
185,204,215,220,223
186,206,216,221,224
190,209,219,224,227
188,207,217,223,225
186,205,215,221,224
186,205,215,221,223
189,208,218,224,226
189,208,218,223,226
188,207,218,223,225
188,206,216,222,224
187,207,217,222,225
188,207,217,223,226
189,208,219,224,226
187,206,216,222,224
188,207,217,223,225
188,207,217,223,225
190,209,219,225,227
188,207,217,223,225
189,208,218,224,226
187,206,216,222,225
189,208,218,224,226
189,208,218,223,226
189,208,218,224,226
188,207,218,223,226
188,207,217,223,225
190,209,220,225,228
187,206,216,222,224
188,208,218,223,226
189,207,217,223,225
190,209,219,225,227
190,209,219,225,227
189,208,218,224,226
189,208,218,223,226
189,208,218,223,225
187,206,217,222,225
190,209,219,224,227
190,208,219,224,227
190,209,219,224,227
191,209,219,225,228
189,208,218,224,226
190,209,219,225,227
189,208,218,223,226
190,209,219,224,227
190,209,219,225,227
189,208,218,224,226
191,210,220,225,228
189,208,218,224,226
188,207,217,223,225
187,206,215,221,224
191,210,220,226,228
190,209,219,225,227
191,210,220,226,228
187,206,216,221,224
187,206,216,222,224
188,207,217,223,225
190,209,219,225,227
189,208,218,224,226
187,206,216,222,224
189,208,218,223,226
189,208,219,224,227
187,206,216,221,224
188,207,216,222,224
191,210,220,226,228
188,207,217,223,225
188,207,217,223,225
190,209,220,225,228
188,207,217,223,225
188,207,218,223,225
188,207,217,222,225
190,209,220,225,227
188,207,217,223,225
189,207,218,223,225
187,206,216,222,224
188,207,218,223,226
187,206,216,222,224
187,206,217,222,224
189,208,219,224,226
187,206,216,222,224
187,207,217,222,225
190,209,220,225,227
188,207,217,222,225
188,207,217,223,225
185,204,215,220,223
187,207,217,222,224
188,208,218,223,226
190,209,219,224,227
188,207,217,223,225
190,209,220,225,227
188,207,217,222,225
185,204,214,220,222
185,204,214,220,222
187,206,216,221,224
187,206,216,222,224
188,206,216,222,224
186,206,216,221,224
189,208,218,224,226
187,206,216,222,224
185,205,215,220,223
187,206,216,222,224
187,206,216,222,224
185,204,215,220,223
187,206,217,222,225
186,205,216,221,224
185,204,214,220,223
187,205,216,221,224
187,206,216,222,224
185,204,214,219,222
187,207,217,222,225
187,206,216,222,224
186,206,216,221,224
186,205,215,221,223
186,205,216,221,224
185,204,214,219,222
184,203,213,219,221
182,202,212,218,220
186,205,216,221,224
185,204,214,220,223
185,204,215,220,223
185,204,214,219,222
185,204,215,220,223
186,205,216,221,224
185,204,214,220,222
184,203,214,219,222
183,202,212,218,220
184,203,213,218,221
183,202,213,218,221
185,204,214,219,222
184,203,213,219,221
182,201,212,217,220
185,204,214,220,222
182,202,212,217,220
184,203,214,219,222
182,202,212,218,221
183,202,213,218,220
184,203,213,219,221
183,202,213,218,221
181,200,211,216,219
181,200,210,216,218
181,201,211,216,219
180,199,210,215,218
182,202,212,218,221
183,202,212,218,221
182,202,212,217,220
182,202,212,218,220
182,201,211,217,220
181,201,211,216,219
181,200,210,216,219
178,197,207,213,216
181,201,211,217,219
181,200,211,216,219
179,199,209,215,217
180,200,210,215,218
180,199,209,215,217
178,198,208,214,216
181,201,211,217,219
180,199,210,215,218
180,199,209,215,217
179,198,208,214,216
181,200,210,216,218
180,200,210,215,218
178,197,207,213,216
179,198,208,214,217
179,198,208,214,217
178,198,208,214,216
178,198,208,213,216
177,196,206,212,215
177,197,207,213,216
179,198,209,215,217
178,197,207,213,215
178,197,207,213,216
178,198,208,214,216
177,197,207,212,215
175,194,205,210,213
174,194,205,210,213
174,194,204,210,213
176,195,206,211,214
176,196,206,212,214
174,194,204,210,212
175,194,205,210,213
176,196,206,212,214
173,192,202,208,211
173,193,203,209,212
177,197,207,213,216
175,195,205,211,214
173,193,203,209,212
173,192,203,208,211
173,193,203,209,211
171,191,202,208,210
174,193,204,210,212
173,193,203,209,212
173,193,203,209,212
172,192,202,208,211
172,192,202,208,211
172,191,202,208,210
169,189,200,205,208
170,189,200,206,208
172,191,202,208,211
171,191,202,207,210
171,191,201,207,209
170,189,200,206,209
170,189,200,206,208
168,188,198,204,207
169,188,199,204,207
168,188,198,204,207
171,191,201,207,210
168,187,198,204,206
167,186,197,203,206
167,187,197,203,206
167,187,197,203,206
167,187,197,204,206
167,187,197,203,206
167,186,197,203,206
167,187,197,203,206
164,184,195,200,203
165,185,195,201,204
164,184,194,200,203
165,184,195,201,204
165,185,196,202,205
165,185,196,201,205
165,184,195,201,204
165,184,195,201,203
162,181,192,198,201
164,184,194,201,204
162,182,193,199,202
163,182,193,199,202
163,183,193,199,203
161,180,191,197,200
160,179,190,196,199
157,177,187,193,197
161,180,190,197,200
159,179,189,195,199
160,180,191,197,200
160,179,190,196,199
161,180,191,197,200
159,179,189,195,199
160,179,190,196,199
158,177,187,193,197
160,179,190,196,199
159,178,189,195,198
157,177,188,194,197
156,175,185,192,195
158,177,187,194,197
156,175,185,191,195
156,175,186,192,195
156,175,186,192,195
157,177,188,194,197
157,176,187,193,196
155,174,185,191,194
154,173,184,190,193
154,173,183,190,193
155,175,185,191,195
152,172,182,189,192
155,174,185,191,195
155,174,185,191,194
152,172,182,189,192
153,172,183,189,192
151,170,181,187,190
150,169,180,186,189
151,171,182,188,192
150,170,180,187,190
152,171,182,188,191
151,171,181,187,191
149,168,178,185,188
149,169,179,185,189
149,168,179,185,189
148,167,178,184,188
150,169,180,186,190
149,168,178,185,188
147,166,177,183,187
148,167,177,184,187
146,166,177,183,186
147,166,177,183,187
